Vnum	LocaleName
9833	Talism?n hielo+3
9834	Talism?n hielo+4
9835	Talism?n hielo+5
9836	Talism?n hielo+6
9837	Talism?n hielo+7
9838	Talism?n hielo+8
9839	Talism?n hielo+9
9840	Talism?n hielo+10
9841	Talism?n hielo+11
9842	Talism?n hielo+12
9843	Talism?n hielo+13
9844	Talism?n hielo+14
9845	Talism?n hielo+15
9846	Talism?n hielo+16
9847	Talism?n hielo+17
9848	Talism?n hielo+18
9849	Talism?n hielo+19
9850	Talism?n hielo+20
9851	Talism?n hielo+21
9852	Talism?n hielo+22
9853	Talism?n hielo+23
9854	Talism?n hielo+24
9855	Talism?n hielo+25
9856	Talism?n hielo+26
9857	Talism?n hielo+27
9858	Talism?n hielo+28
9859	Talism?n hielo+29
9860	Talism?n hielo+30
9861	Talism?n hielo+31
9862	Talism?n hielo+32
9863	Talism?n hielo+33
9864	Talism?n hielo+34
9865	Talism?n hielo+35
9866	Talism?n hielo+36
9867	Talism?n hielo+37
9868	Talism?n hielo+38
9869	Talism?n hielo+39
9870	Talism?n hielo+40
9871	Talism?n hielo+41
9872	Talism?n hielo+42
9873	Talism?n hielo+43
9874	Talism?n hielo+44
9875	Talism?n hielo+45
9876	Talism?n hielo+46
9877	Talism?n hielo+47
9878	Talism?n hielo+48
9879	Talism?n hielo+49
9880	Talism?n hielo+50
9881	Talism?n hielo+51
9882	Talism?n hielo+52
9883	Talism?n hielo+53
9884	Talism?n hielo+54
9885	Talism?n hielo+55
9886	Talism?n hielo+56
9887	Talism?n hielo+57
9888	Talism?n hielo+58
9889	Talism?n hielo+59
9890	Talism?n hielo+60
9891	Talism?n hielo+61
9892	Talism?n hielo+62
9893	Talism?n hielo+63
9894	Talism?n hielo+64
9895	Talism?n hielo+65
9896	Talism?n hielo+66
9897	Talism?n hielo+67
9898	Talism?n hielo+68
9899	Talism?n hielo+69
9900	Talism?n hielo+70
9901	Talism?n hielo+71
9902	Talism?n hielo+72
9903	Talism?n hielo+73
9904	Talism?n hielo+74
9905	Talism?n hielo+75
9906	Talism?n hielo+76
9907	Talism?n hielo+77
9908	Talism?n hielo+78
9909	Talism?n hielo+79
9910	Talism?n hielo+80
9911	Talism?n hielo+81
9912	Talism?n hielo+82
9913	Talism?n hielo+83
9914	Talism?n hielo+84
9915	Talism?n hielo+85
9916	Talism?n hielo+86
9917	Talism?n hielo+87
9918	Talism?n hielo+88
9919	Talism?n hielo+89
9920	Talism?n hielo+90
9921	Talism?n hielo+91
9922	Talism?n hielo+92
9923	Talism?n hielo+93
9924	Talism?n hielo+94
9925	Talism?n hielo+95
9926	Talism?n hielo+96
9927	Talism?n hielo+97
9928	Talism?n hielo+98
9929	Talism?n hielo+99
9930	Talism?n hielo+100
9931	Talism?n hielo+101
9932	Talism?n hielo+102
9933	Talism?n hielo+103
9934	Talism?n hielo+104
9935	Talism?n hielo+105
9936	Talism?n hielo+106
9937	Talism?n hielo+107
9938	Talism?n hielo+108
9939	Talism?n hielo+109
9940	Talism?n hielo+110
9941	Talism?n hielo+111
9942	Talism?n hielo+112
9943	Talism?n hielo+113
9944	Talism?n hielo+114
9945	Talism?n hielo+115
9946	Talism?n hielo+116
9947	Talism?n hielo+117
9948	Talism?n hielo+118
9949	Talism?n hielo+119
9950	Talism?n hielo+120
9951	Talism?n hielo+121
9952	Talism?n hielo+122
9953	Talism?n hielo+123
9954	Talism?n hielo+124
9955	Talism?n hielo+125
9956	Talism?n hielo+126
9957	Talism?n hielo+127
9958	Talism?n hielo+128
9959	Talism?n hielo+129
9960	Talism?n hielo+130
9961	Talism?n hielo+131
9962	Talism?n hielo+132
9963	Talism?n hielo+133
9964	Talism?n hielo+134
9965	Talism?n hielo+135
9966	Talism?n hielo+136
9967	Talism?n hielo+137
9968	Talism?n hielo+138
9969	Talism?n hielo+139
9970	Talism?n hielo+140
9971	Talism?n hielo+141
9972	Talism?n hielo+142
9973	Talism?n hielo+143
9974	Talism?n hielo+144
9975	Talism?n hielo+145
9976	Talism?n hielo+146
9977	Talism?n hielo+147
9978	Talism?n hielo+148
9979	Talism?n hielo+149
9980	Talism?n hielo+150
9981	Talism?n hielo+151
9982	Talism?n hielo+152
9983	Talism?n hielo+153
9984	Talism?n hielo+154
9985	Talism?n hielo+155
9986	Talism?n hielo+156
9987	Talism?n hielo+157
9988	Talism?n hielo+158
9989	Talism?n hielo+159
9990	Talism?n hielo+160
9991	Talism?n hielo+161
9992	Talism?n hielo+162
9993	Talism?n hielo+163
9994	Talism?n hielo+164
9995	Talism?n hielo+165
9996	Talism?n hielo+166
9997	Talism?n hielo+167
9998	Talism?n hielo+168
9999	Talism?n hielo+169
10000	Talism?n hielo+170
10001	Talism?n hielo+171
10002	Talism?n hielo+172
10003	Talism?n hielo+173
10004	Talism?n hielo+174
10005	Talism?n hielo+175
10006	Talism?n hielo+176
10007	Talism?n hielo+177
10008	Talism?n hielo+178
10009	Talism?n hielo+179
10010	Talism?n hielo+180
10011	Talism?n hielo+181
10012	Talism?n hielo+182
10013	Talism?n hielo+183
10014	Talism?n hielo+184
10015	Talism?n hielo+185
10016	Talism?n hielo+186
10017	Talism?n hielo+187
10018	Talism?n hielo+188
10019	Talism?n hielo+189
10020	Talism?n hielo+190
10021	Talism?n hielo+191
10022	Talism?n hielo+192
10023	Talism?n hielo+193
10024	Talism?n hielo+194
10025	Talism?n hielo+195
10026	Talism?n hielo+196
10027	Talism?n hielo+197
10028	Talism?n hielo+198
10029	Talism?n hielo+199
10030	Talism?n hielo+200
10060	Talism?n tierra+0
10061	Talism?n tierra+1
10062	Talism?n tierra+2
10063	Talism?n tierra+3
10064	Talism?n tierra+4
10065	Talism?n tierra+5
10066	Talism?n tierra+6
10067	Talism?n tierra+7
10068	Talism?n tierra+8
10069	Talism?n tierra+9
10070	Talism?n tierra+10
10071	Talism?n tierra+11
10072	Talism?n tierra+12
10073	Talism?n tierra+13
10074	Talism?n tierra+14
10075	Talism?n tierra+15
10076	Talism?n tierra+16
10077	Talism?n tierra+17
10078	Talism?n tierra+18
10079	Talism?n tierra+19
10080	Talism?n tierra+20
10081	Talism?n tierra+21
10082	Talism?n tierra+22
10083	Talism?n tierra+23
10084	Talism?n tierra+24
10085	Talism?n tierra+25
10086	Talism?n tierra+26
10087	Talism?n tierra+27
10088	Talism?n tierra+28
10089	Talism?n tierra+29
10090	Talism?n tierra+30
10091	Talism?n tierra+31
10092	Talism?n tierra+32
10093	Talism?n tierra+33
10094	Talism?n tierra+34
10095	Talism?n tierra+35
10096	Talism?n tierra+36
10097	Talism?n tierra+37
10098	Talism?n tierra+38
10099	Talism?n tierra+39
10100	Talism?n tierra+40
10101	Talism?n tierra+41
10102	Talism?n tierra+42
10103	Talism?n tierra+43
10104	Talism?n tierra+44
10105	Talism?n tierra+45
10106	Talism?n tierra+46
10107	Talism?n tierra+47
10108	Talism?n tierra+48
10109	Talism?n tierra+49
10110	Talism?n tierra+50
10111	Talism?n tierra+51
10112	Talism?n tierra+52
10113	Talism?n tierra+53
10114	Talism?n tierra+54
10115	Talism?n tierra+55
10116	Talism?n tierra+56
10117	Talism?n tierra+57
10118	Talism?n tierra+58
10119	Talism?n tierra+59
10120	Talism?n tierra+60
10121	Talism?n tierra+61
10122	Talism?n tierra+62
10123	Talism?n tierra+63
10124	Talism?n tierra+64
10125	Talism?n tierra+65
10126	Talism?n tierra+66
10127	Talism?n tierra+67
10128	Talism?n tierra+68
10129	Talism?n tierra+69
10130	Talism?n tierra+70
10131	Talism?n tierra+71
10132	Talism?n tierra+72
10133	Talism?n tierra+73
10134	Talism?n tierra+74
10135	Talism?n tierra+75
10136	Talism?n tierra+76
10137	Talism?n tierra+77
10138	Talism?n tierra+78
10139	Talism?n tierra+79
10140	Talism?n tierra+80
10141	Talism?n tierra+81
10142	Talism?n tierra+82
10143	Talism?n tierra+83
10144	Talism?n tierra+84
10145	Talism?n tierra+85
10146	Talism?n tierra+86
10147	Talism?n tierra+87
10148	Talism?n tierra+88
10149	Talism?n tierra+89
10150	Talism?n tierra+90
10151	Talism?n tierra+91
10152	Talism?n tierra+92
10153	Talism?n tierra+93
10154	Talism?n tierra+94
10155	Talism?n tierra+95
10156	Talism?n tierra+96
10157	Talism?n tierra+97
10158	Talism?n tierra+98
10159	Talism?n tierra+99
10160	Talism?n tierra+100
10161	Talism?n tierra+101
10162	Talism?n tierra+102
10163	Talism?n tierra+103
10164	Talism?n tierra+104
10165	Talism?n tierra+105
10166	Talism?n tierra+106
10167	Talism?n tierra+107
10168	Talism?n tierra+108
10169	Talism?n tierra+109
10170	Talism?n tierra+110
10171	Talism?n tierra+111
10172	Talism?n tierra+112
10173	Talism?n tierra+113
10174	Talism?n tierra+114
10175	Talism?n tierra+115
10176	Talism?n tierra+116
10177	Talism?n tierra+117
10178	Talism?n tierra+118
10179	Talism?n tierra+119
10180	Talism?n tierra+120
10181	Talism?n tierra+121
10182	Talism?n tierra+122
10183	Talism?n tierra+123
10184	Talism?n tierra+124
10185	Talism?n tierra+125
10186	Talism?n tierra+126
10187	Talism?n tierra+127
10188	Talism?n tierra+128
10189	Talism?n tierra+129
10190	Talism?n tierra+130
10191	Talism?n tierra+131
10192	Talism?n tierra+132
10193	Talism?n tierra+133
10194	Talism?n tierra+134
10195	Talism?n tierra+135
10196	Talism?n tierra+136
10197	Talism?n tierra+137
10198	Talism?n tierra+138
10199	Talism?n tierra+139
10200	Talism?n tierra+140
10201	Talism?n tierra+141
10202	Talism?n tierra+142
10203	Talism?n tierra+143
10204	Talism?n tierra+144
10205	Talism?n tierra+145
10206	Talism?n tierra+146
10207	Talism?n tierra+147
10208	Talism?n tierra+148
10209	Talism?n tierra+149
10210	Talism?n tierra+150
10211	Talism?n tierra+151
10212	Talism?n tierra+152
10213	Talism?n tierra+153
10214	Talism?n tierra+154
10215	Talism?n tierra+155
10216	Talism?n tierra+156
10217	Talism?n tierra+157
10218	Talism?n tierra+158
10219	Talism?n tierra+159
10220	Talism?n tierra+160
10221	Talism?n tierra+161
10222	Talism?n tierra+162
10223	Talism?n tierra+163
10224	Talism?n tierra+164
10225	Talism?n tierra+165
10226	Talism?n tierra+166
10227	Talism?n tierra+167
10228	Talism?n tierra+168
10229	Talism?n tierra+169
10230	Talism?n tierra+170
10231	Talism?n tierra+171
10232	Talism?n tierra+172
10233	Talism?n tierra+173
10234	Talism?n tierra+174
10235	Talism?n tierra+175
10236	Talism?n tierra+176
10237	Talism?n tierra+177
10238	Talism?n tierra+178
10239	Talism?n tierra+179
10240	Talism?n tierra+180
10241	Talism?n tierra+181
10242	Talism?n tierra+182
10243	Talism?n tierra+183
10244	Talism?n tierra+184
10245	Talism?n tierra+185
10246	Talism?n tierra+186
10247	Talism?n tierra+187
10248	Talism?n tierra+188
10249	Talism?n tierra+189
10250	Talism?n tierra+190
10251	Talism?n tierra+191
10252	Talism?n tierra+192
10253	Talism?n tierra+193
10254	Talism?n tierra+194
10255	Talism?n tierra+195
10256	Talism?n tierra+196
10257	Talism?n tierra+197
10258	Talism?n tierra+198
10259	Talism?n tierra+199
10260	Talism?n tierra+200
10290	Talism?n oscuro+0
10291	Talism?n oscuro+1
10292	Talism?n oscuro+2
10293	Talism?n oscuro+3
10294	Talism?n oscuro+4
10295	Talism?n oscuro+5
10296	Talism?n oscuro+6
10297	Talism?n oscuro+7
10298	Talism?n oscuro+8
10299	Talism?n oscuro+9
10300	Talism?n oscuro+10
10301	Talism?n oscuro+11
10302	Talism?n oscuro+12
10303	Talism?n oscuro+13
10304	Talism?n oscuro+14
10305	Talism?n oscuro+15
10306	Talism?n oscuro+16
10307	Talism?n oscuro+17
10308	Talism?n oscuro+18
10309	Talism?n oscuro+19
10310	Talism?n oscuro+20
10311	Talism?n oscuro+21
10312	Talism?n oscuro+22
10313	Talism?n oscuro+23
10314	Talism?n oscuro+24
10315	Talism?n oscuro+25
10316	Talism?n oscuro+26
10317	Talism?n oscuro+27
10318	Talism?n oscuro+28
10319	Talism?n oscuro+29
10320	Talism?n oscuro+30
10321	Talism?n oscuro+31
10322	Talism?n oscuro+32
10323	Talism?n oscuro+33
10324	Talism?n oscuro+34
10325	Talism?n oscuro+35
10326	Talism?n oscuro+36
10327	Talism?n oscuro+37
10328	Talism?n oscuro+38
10329	Talism?n oscuro+39
10330	Talism?n oscuro+40
10331	Talism?n oscuro+41
10332	Talism?n oscuro+42
10333	Talism?n oscuro+43
10334	Talism?n oscuro+44
10335	Talism?n oscuro+45
10336	Talism?n oscuro+46
10337	Talism?n oscuro+47
10338	Talism?n oscuro+48
10339	Talism?n oscuro+49
10340	Talism?n oscuro+50
10341	Talism?n oscuro+51
10342	Talism?n oscuro+52
10343	Talism?n oscuro+53
10344	Talism?n oscuro+54
10345	Talism?n oscuro+55
10346	Talism?n oscuro+56
10347	Talism?n oscuro+57
10348	Talism?n oscuro+58
10349	Talism?n oscuro+59
10350	Talism?n oscuro+60
10351	Talism?n oscuro+61
10352	Talism?n oscuro+62
10353	Talism?n oscuro+63
10354	Talism?n oscuro+64
10355	Talism?n oscuro+65
10356	Talism?n oscuro+66
10357	Talism?n oscuro+67
10358	Talism?n oscuro+68
10359	Talism?n oscuro+69
10360	Talism?n oscuro+70
10361	Talism?n oscuro+71
10362	Talism?n oscuro+72
10363	Talism?n oscuro+73
10364	Talism?n oscuro+74
10365	Talism?n oscuro+75
10366	Talism?n oscuro+76
10367	Talism?n oscuro+77
10368	Talism?n oscuro+78
10369	Talism?n oscuro+79
10370	Talism?n oscuro+80
10371	Talism?n oscuro+81
10372	Talism?n oscuro+82
10373	Talism?n oscuro+83
10374	Talism?n oscuro+84
10375	Talism?n oscuro+85
10376	Talism?n oscuro+86
10377	Talism?n oscuro+87
10378	Talism?n oscuro+88
10379	Talism?n oscuro+89
10380	Talism?n oscuro+90
10381	Talism?n oscuro+91
10382	Talism?n oscuro+92
10383	Talism?n oscuro+93
10384	Talism?n oscuro+94
10385	Talism?n oscuro+95
10386	Talism?n oscuro+96
10387	Talism?n oscuro+97
10388	Talism?n oscuro+98
10389	Talism?n oscuro+99
10390	Talism?n oscuro+100
10391	Talism?n oscuro+101
10392	Talism?n oscuro+102
10393	Talism?n oscuro+103
10394	Talism?n oscuro+104
10395	Talism?n oscuro+105
10396	Talism?n oscuro+106
10397	Talism?n oscuro+107
10398	Talism?n oscuro+108
10399	Talism?n oscuro+109
10400	Talism?n oscuro+110
10401	Talism?n oscuro+111
10402	Talism?n oscuro+112
10403	Talism?n oscuro+113
10404	Talism?n oscuro+114
10405	Talism?n oscuro+115
10406	Talism?n oscuro+116
10407	Talism?n oscuro+117
10408	Talism?n oscuro+118
10409	Talism?n oscuro+119
10410	Talism?n oscuro+120
10411	Talism?n oscuro+121
10412	Talism?n oscuro+122
10413	Talism?n oscuro+123
10414	Talism?n oscuro+124
10415	Talism?n oscuro+125
10416	Talism?n oscuro+126
10417	Talism?n oscuro+127
10418	Talism?n oscuro+128
10419	Talism?n oscuro+129
10420	Talism?n oscuro+130
10421	Talism?n oscuro+131
10422	Talism?n oscuro+132
10423	Talism?n oscuro+133
10424	Talism?n oscuro+134
10425	Talism?n oscuro+135
10426	Talism?n oscuro+136
10427	Talism?n oscuro+137
10428	Talism?n oscuro+138
10429	Talism?n oscuro+139
10430	Talism?n oscuro+140
10431	Talism?n oscuro+141
10432	Talism?n oscuro+142
10433	Talism?n oscuro+143
10434	Talism?n oscuro+144
10435	Talism?n oscuro+145
10436	Talism?n oscuro+146
10437	Talism?n oscuro+147
10438	Talism?n oscuro+148
10439	Talism?n oscuro+149
10440	Talism?n oscuro+150
10441	Talism?n oscuro+151
10442	Talism?n oscuro+152
10443	Talism?n oscuro+153
10444	Talism?n oscuro+154
10445	Talism?n oscuro+155
10446	Talism?n oscuro+156
10447	Talism?n oscuro+157
10448	Talism?n oscuro+158
10449	Talism?n oscuro+159
10450	Talism?n oscuro+160
10451	Talism?n oscuro+161
10452	Talism?n oscuro+162
10453	Talism?n oscuro+163
10454	Talism?n oscuro+164
10455	Talism?n oscuro+165
10456	Talism?n oscuro+166
10457	Talism?n oscuro+167
10458	Talism?n oscuro+168
10459	Talism?n oscuro+169
10460	Talism?n oscuro+170
10461	Talism?n oscuro+171
10462	Talism?n oscuro+172
10463	Talism?n oscuro+173
10464	Talism?n oscuro+174
10465	Talism?n oscuro+175
10466	Talism?n oscuro+176
10467	Talism?n oscuro+177
10468	Talism?n oscuro+178
10469	Talism?n oscuro+179
10470	Talism?n oscuro+180
10471	Talism?n oscuro+181
10472	Talism?n oscuro+182
10473	Talism?n oscuro+183
10474	Talism?n oscuro+184
10475	Talism?n oscuro+185
10476	Talism?n oscuro+186
10477	Talism?n oscuro+187
10478	Talism?n oscuro+188
10479	Talism?n oscuro+189
10480	Talism?n oscuro+190
10481	Talism?n oscuro+191
10482	Talism?n oscuro+192
10483	Talism?n oscuro+193
10484	Talism?n oscuro+194
10485	Talism?n oscuro+195
10486	Talism?n oscuro+196
10487	Talism?n oscuro+197
10488	Talism?n oscuro+198
10489	Talism?n oscuro+199
10490	Talism?n oscuro+200
10520	Talism?n viento+0
10521	Talism?n viento+1
10522	Talism?n viento+2
10523	Talism?n viento+3
10524	Talism?n viento+4
10525	Talism?n viento+5
10526	Talism?n viento+6
10527	Talism?n viento+7
10528	Talism?n viento+8
10529	Talism?n viento+9
10530	Talism?n viento+10
10531	Talism?n viento+11
10532	Talism?n viento+12
10533	Talism?n viento+13
10534	Talism?n viento+14
10535	Talism?n viento+15
10536	Talism?n viento+16
10537	Talism?n viento+17
10538	Talism?n viento+18
10539	Talism?n viento+19
10540	Talism?n viento+20
10541	Talism?n viento+21
10542	Talism?n viento+22
10543	Talism?n viento+23
10544	Talism?n viento+24
10545	Talism?n viento+25
10546	Talism?n viento+26
10547	Talism?n viento+27
10548	Talism?n viento+28
10549	Talism?n viento+29
10550	Talism?n viento+30
10551	Talism?n viento+31
10552	Talism?n viento+32
10553	Talism?n viento+33
10554	Talism?n viento+34
10555	Talism?n viento+35
10556	Talism?n viento+36
10557	Talism?n viento+37
10558	Talism?n viento+38
10559	Talism?n viento+39
10560	Talism?n viento+40
10561	Talism?n viento+41
10562	Talism?n viento+42
10563	Talism?n viento+43
10564	Talism?n viento+44
10565	Talism?n viento+45
10566	Talism?n viento+46
10567	Talism?n viento+47
10568	Talism?n viento+48
10569	Talism?n viento+49
10570	Talism?n viento+50
10571	Talism?n viento+51
10572	Talism?n viento+52
10573	Talism?n viento+53
10574	Talism?n viento+54
10575	Talism?n viento+55
10576	Talism?n viento+56
10577	Talism?n viento+57
10578	Talism?n viento+58
10579	Talism?n viento+59
10580	Talism?n viento+60
10581	Talism?n viento+61
10582	Talism?n viento+62
10583	Talism?n viento+63
10584	Talism?n viento+64
10585	Talism?n viento+65
10586	Talism?n viento+66
10587	Talism?n viento+67
10588	Talism?n viento+68
10589	Talism?n viento+69
10590	Talism?n viento+70
10591	Talism?n viento+71
10592	Talism?n viento+72
10593	Talism?n viento+73
10594	Talism?n viento+74
10595	Talism?n viento+75
10596	Talism?n viento+76
10597	Talism?n viento+77
10598	Talism?n viento+78
10599	Talism?n viento+79
10600	Talism?n viento+80
10601	Talism?n viento+81
10602	Talism?n viento+82
10603	Talism?n viento+83
10604	Talism?n viento+84
10605	Talism?n viento+85
10606	Talism?n viento+86
10607	Talism?n viento+87
10608	Talism?n viento+88
10609	Talism?n viento+89
10610	Talism?n viento+90
10611	Talism?n viento+91
10612	Talism?n viento+92
10613	Talism?n viento+93
10614	Talism?n viento+94
10615	Talism?n viento+95
10616	Talism?n viento+96
10617	Talism?n viento+97
10618	Talism?n viento+98
10619	Talism?n viento+99
10620	Talism?n viento+100
10621	Talism?n viento+101
10622	Talism?n viento+102
10623	Talism?n viento+103
10624	Talism?n viento+104
10625	Talism?n viento+105
10626	Talism?n viento+106
10627	Talism?n viento+107
10628	Talism?n viento+108
10629	Talism?n viento+109
10630	Talism?n viento+110
10631	Talism?n viento+111
10632	Talism?n viento+112
10633	Talism?n viento+113
10634	Talism?n viento+114
10635	Talism?n viento+115
10636	Talism?n viento+116
10637	Talism?n viento+117
10638	Talism?n viento+118
10639	Talism?n viento+119
10640	Talism?n viento+120
10641	Talism?n viento+121
10642	Talism?n viento+122
10643	Talism?n viento+123
10644	Talism?n viento+124
10645	Talism?n viento+125
10646	Talism?n viento+126
10647	Talism?n viento+127
10648	Talism?n viento+128
10649	Talism?n viento+129
10650	Talism?n viento+130
10651	Talism?n viento+131
10652	Talism?n viento+132
10653	Talism?n viento+133
10654	Talism?n viento+134
10655	Talism?n viento+135
10656	Talism?n viento+136
10657	Talism?n viento+137
10658	Talism?n viento+138
10659	Talism?n viento+139
10660	Talism?n viento+140
10661	Talism?n viento+141
10662	Talism?n viento+142
10663	Talism?n viento+143
10664	Talism?n viento+144
10665	Talism?n viento+145
10666	Talism?n viento+146
10667	Talism?n viento+147
10668	Talism?n viento+148
10669	Talism?n viento+149
10670	Talism?n viento+150
10671	Talism?n viento+151
10672	Talism?n viento+152
10673	Talism?n viento+153
10674	Talism?n viento+154
10675	Talism?n viento+155
10676	Talism?n viento+156
10677	Talism?n viento+157
10678	Talism?n viento+158
10679	Talism?n viento+159
10680	Talism?n viento+160
10681	Talism?n viento+161
10682	Talism?n viento+162
10683	Talism?n viento+163
10684	Talism?n viento+164
10685	Talism?n viento+165
10686	Talism?n viento+166
10687	Talism?n viento+167
10688	Talism?n viento+168
10689	Talism?n viento+169
10690	Talism?n viento+170
10691	Talism?n viento+171
10692	Talism?n viento+172
10693	Talism?n viento+173
10694	Talism?n viento+174
10695	Talism?n viento+175
10696	Talism?n viento+176
10697	Talism?n viento+177
10698	Talism?n viento+178
10699	Talism?n viento+179
10700	Talism?n viento+180
10701	Talism?n viento+181
10702	Talism?n viento+182
10703	Talism?n viento+183
10704	Talism?n viento+184
10705	Talism?n viento+185
10706	Talism?n viento+186
10707	Talism?n viento+187
10708	Talism?n viento+188
10709	Talism?n viento+189
10710	Talism?n viento+190
10711	Talism?n viento+191
10712	Talism?n viento+192
10713	Talism?n viento+193
10714	Talism?n viento+194
10715	Talism?n viento+195
10716	Talism?n viento+196
10717	Talism?n viento+197
10718	Talism?n viento+198
10719	Talism?n viento+199
10720	Talism?n viento+200
10750	Talism?n rayo+0
10751	Talism?n rayo+1
10752	Talism?n rayo+2
10753	Talism?n rayo+3
10754	Talism?n rayo+4
10755	Talism?n rayo+5
10756	Talism?n rayo+6
10757	Talism?n rayo+7
10758	Talism?n rayo+8
10759	Talism?n rayo+9
10760	Talism?n rayo+10
10761	Talism?n rayo+11
10762	Talism?n rayo+12
10763	Talism?n rayo+13
10764	Talism?n rayo+14
10765	Talism?n rayo+15
10766	Talism?n rayo+16
10767	Talism?n rayo+17
10768	Talism?n rayo+18
10769	Talism?n rayo+19
10770	Talism?n rayo+20
10771	Talism?n rayo+21
10772	Talism?n rayo+22
10773	Talism?n rayo+23
10774	Talism?n rayo+24
10775	Talism?n rayo+25
10776	Talism?n rayo+26
10777	Talism?n rayo+27
10778	Talism?n rayo+28
10779	Talism?n rayo+29
10780	Talism?n rayo+30
10781	Talism?n rayo+31
10782	Talism?n rayo+32
10783	Talism?n rayo+33
10784	Talism?n rayo+34
10785	Talism?n rayo+35
10786	Talism?n rayo+36
10787	Talism?n rayo+37
10788	Talism?n rayo+38
10789	Talism?n rayo+39
10790	Talism?n rayo+40
10791	Talism?n rayo+41
10792	Talism?n rayo+42
10793	Talism?n rayo+43
10794	Talism?n rayo+44
10795	Talism?n rayo+45
10796	Talism?n rayo+46
10797	Talism?n rayo+47
10798	Talism?n rayo+48
10799	Talism?n rayo+49
10800	Talism?n rayo+50
10801	Talism?n rayo+51
10802	Talism?n rayo+52
10803	Talism?n rayo+53
10804	Talism?n rayo+54
10805	Talism?n rayo+55
10806	Talism?n rayo+56
10807	Talism?n rayo+57
10808	Talism?n rayo+58
10809	Talism?n rayo+59
10810	Talism?n rayo+60
10811	Talism?n rayo+61
10812	Talism?n rayo+62
10813	Talism?n rayo+63
10814	Talism?n rayo+64
10815	Talism?n rayo+65
10816	Talism?n rayo+66
10817	Talism?n rayo+67
10818	Talism?n rayo+68
10819	Talism?n rayo+69
10820	Talism?n rayo+70
10821	Talism?n rayo+71
10822	Talism?n rayo+72
10823	Talism?n rayo+73
10824	Talism?n rayo+74
10825	Talism?n rayo+75
10826	Talism?n rayo+76
10827	Talism?n rayo+77
10828	Talism?n rayo+78
10829	Talism?n rayo+79
10830	Talism?n rayo+80
10831	Talism?n rayo+81
10832	Talism?n rayo+82
10833	Talism?n rayo+83
10834	Talism?n rayo+84
10835	Talism?n rayo+85
10836	Talism?n rayo+86
10837	Talism?n rayo+87
10838	Talism?n rayo+88
10839	Talism?n rayo+89
10840	Talism?n rayo+90
10841	Talism?n rayo+91
10842	Talism?n rayo+92
10843	Talism?n rayo+93
10844	Talism?n rayo+94
10845	Talism?n rayo+95
10846	Talism?n rayo+96
10847	Talism?n rayo+97
10848	Talism?n rayo+98
10849	Talism?n rayo+99
10850	Talism?n rayo+100
10851	Talism?n rayo+101
10852	Talism?n rayo+102
10853	Talism?n rayo+103
10854	Talism?n rayo+104
10855	Talism?n rayo+105
10856	Talism?n rayo+106
10857	Talism?n rayo+107
10858	Talism?n rayo+108
10859	Talism?n rayo+109
10860	Talism?n rayo+110
10861	Talism?n rayo+111
10862	Talism?n rayo+112
10863	Talism?n rayo+113
10864	Talism?n rayo+114
10865	Talism?n rayo+115
10866	Talism?n rayo+116
10867	Talism?n rayo+117
10868	Talism?n rayo+118
10869	Talism?n rayo+119
10870	Talism?n rayo+120
10871	Talism?n rayo+121
10872	Talism?n rayo+122
10873	Talism?n rayo+123
10874	Talism?n rayo+124
10875	Talism?n rayo+125
10876	Talism?n rayo+126
10877	Talism?n rayo+127
10878	Talism?n rayo+128
10879	Talism?n rayo+129
10880	Talism?n rayo+130
10881	Talism?n rayo+131
10882	Talism?n rayo+132
10883	Talism?n rayo+133
10884	Talism?n rayo+134
10885	Talism?n rayo+135
10886	Talism?n rayo+136
10887	Talism?n rayo+137
10888	Talism?n rayo+138
10889	Talism?n rayo+139
10890	Talism?n rayo+140
10891	Talism?n rayo+141
10892	Talism?n rayo+142
10893	Talism?n rayo+143
10894	Talism?n rayo+144
10895	Talism?n rayo+145
10896	Talism?n rayo+146
10897	Talism?n rayo+147
10898	Talism?n rayo+148
10899	Talism?n rayo+149
10900	Talism?n rayo+150
10901	Talism?n rayo+151
10902	Talism?n rayo+152
10903	Talism?n rayo+153
10904	Talism?n rayo+154
10905	Talism?n rayo+155
10906	Talism?n rayo+156
10907	Talism?n rayo+157
10908	Talism?n rayo+158
10909	Talism?n rayo+159
10910	Talism?n rayo+160
10911	Talism?n rayo+161
10912	Talism?n rayo+162
10913	Talism?n rayo+163
10914	Talism?n rayo+164
10915	Talism?n rayo+165
10916	Talism?n rayo+166
10917	Talism?n rayo+167
10918	Talism?n rayo+168
10919	Talism?n rayo+169
10920	Talism?n rayo+170
10921	Talism?n rayo+171
10922	Talism?n rayo+172
10923	Talism?n rayo+173
10924	Talism?n rayo+174
10925	Talism?n rayo+175
10926	Talism?n rayo+176
10927	Talism?n rayo+177
10928	Talism?n rayo+178
10929	Talism?n rayo+179
10930	Talism?n rayo+180
10931	Talism?n rayo+181
10932	Talism?n rayo+182
10933	Talism?n rayo+183
10934	Talism?n rayo+184
10935	Talism?n rayo+185
10936	Talism?n rayo+186
10937	Talism?n rayo+187
10938	Talism?n rayo+188
10939	Talism?n rayo+189
10940	Talism?n rayo+190
10941	Talism?n rayo+191
10942	Talism?n rayo+192
10943	Talism?n rayo+193
10944	Talism?n rayo+194
10945	Talism?n rayo+195
10946	Talism?n rayo+196
10947	Talism?n rayo+197
